ProviderName,ReviewHelpful,ReviewerAge,ReviewNumPic,ReviewerLocationState,ReviewPicture,ReviewerNumHelpful,ReviewerLevelContrib,ProviderLocation,PointsRate,ReviewerName,ReviewURL,DateVisited,ReviewDate,ReviewText,ReviewType,ReviewerPhotos,ReviewerPoints,ClassType,ReviewerLocationCity,ReviewerGender,ReviewMobile,ReviewerSince,ReviewTitle
Medieval Times,1,NA,0,NA,No,1,0,"149 Polito Ave , Lyndhurst , NJ 07071",4,Michael G,https://www.tripadvisor.com//ShowUserReviews-g46586-d590521-r172629911-Medieval_Times-Lyndhurst_New_Jersey.html#REVIEWS,09/01,08/17/13,"What a great time! Everything is so clean and reasonable prices. Only negative comment is that in between (and during) the picture taking with the princess, the blue knight couldn't stay more than a couple inches away from her. Sure, she is very pretty, but wait until the show is over, then get a room in the local inn or keep!",Solo,0,0,Dance,Barre,NA,No,0,Great Time!
Medieval Times,1,NA,0,NA,No,13,04,"149 Polito Ave , Lyndhurst , NJ 07071",4,J0N_H50,https://www.tripadvisor.com//ShowUserReviews-g46586-d590521-r159753712-Medieval_Times-Lyndhurst_New_Jersey.html#REVIEWS,05/01,05/05/13,"The name says it all. I had to say the food was good, nothing special, but good. Really great entertainment however! The show they put off was just intense! I would return, however keep that name in mind, you'll eat with your hands just like in medieval times...",Solo,0,0,Dance,New York Area,NA,No,0,Everything about it is medieval...
Medieval Times,4,NA,0,NA,No,5,02,"149 Polito Ave , Lyndhurst , NJ 07071",5,capemaylover29,https://www.tripadvisor.com//ShowUserReviews-g46586-d590521-r155427701-Medieval_Times-Lyndhurst_New_Jersey.html#REVIEWS,03/01,03/23/13,"The drama, sound effects....the crowd cheering, how could you feel any other way then part of the show! The music building up the excitement with the lighting changes. No matter what seat you are in you won't miss a beat. Food is good, bar is fully stocked the only thing left to bring is your loved ones and a camera for a lasting memory.",Solo,0,0,Dance,morris county,NA,No,0,Entertainment for all ages!
Medieval Times,,NA,0,New Jersey,No,8,04,"149 Polito Ave , Lyndhurst , NJ 07071",5,Jokrisandrade,https://www.tripadvisor.com//ShowUserReviews-g46586-d590521-r357762169-Medieval_Times-Lyndhurst_New_Jersey.html#REVIEWS,03/01,03/23/16,"Very entertaining! Dinner was fabulous, the dessert was the best apple turnover I have ever had. And the show was really good. Be prepared to spend more money after the admission fee. They have souvenir counters, photo packages, and even a museum of medieval torture. In addition, you can pay extra to have a member of your party knighted, or their birthday announced during the show. And alcohol is not included in the admission fee.",Group,0,0,Dance,Beach Haven,NA,No,0,Dinner and a Show!
Medieval Times,,NA,0,New York,No,10,04,"149 Polito Ave , Lyndhurst , NJ 07071",5,chrispuravida,https://www.tripadvisor.com//ShowUserReviews-g46586-d590521-r356263841-Medieval_Times-Lyndhurst_New_Jersey.html#REVIEWS,03/01,03/17/16,"What is this sickeningly sweet potion they called ""pepsi""; from where did the King find this deadly red fruit his cooks turned into ""tomato"" soup; there was this tasty root called ""potato"" and a sweet grain they said was ""corn""; I recognized the chicken and done beautifully it was; and the tall glasses of ale and mead were warmly received; but those other items have never been seen before in this medieval old world. ..perhaps they come from some undiscovered new lands that only the King and his magicians and warlocks know. Regardless, listen not to the nattering nabobs of negativism, dinner was delicious, the show was marvelous, and the crowd was unruly and uproarious as they should be. Bravo! We'll be back! Special thanks to the brave Knights and their valiant steeds, who fought much harder and realistically than we expected!",Group,0,0,Dance,New York City,NA,Yes,0,Royal fun!
Medieval Times,,NA,0,Pennsylvania,No,5,04,"149 Polito Ave , Lyndhurst , NJ 07071",5,Eileen M,https://www.tripadvisor.com//ShowUserReviews-g46586-d590521-r347180381-Medieval_Times-Lyndhurst_New_Jersey.html#REVIEWS,02/01,02/12/16,We had a great time. It was our first time there and we will be coming back. Everyone stayed in character and it was the best.,Group,0,0,Dance,Dunmore,NA,Yes,0,Great time
Medieval Times,,NA,0,New Jersey,No,19,05,"149 Polito Ave , Lyndhurst , NJ 07071",3,MattCheeks,https://www.tripadvisor.com//ShowUserReviews-g46586-d590521-r340788675-Medieval_Times-Lyndhurst_New_Jersey.html#REVIEWS,06/01,01/17/16,"Deprived as a kid of Medieval Times, I decided to go as an adult... Seemed cool enough at first, but then I realized that it was dragging on, and dragging on, etc, to the point I couldn't wait for it to be over! Even the good parts seemed like a sorry WWE segment. Lots of people enjoy it, but I guess I am just not that into it. I would take kids there, but I have had my fill, personally. The food is good, though... eat half chicken, tomato soup, and cornbread like the renaissance would, with the exception of Pepsi products (or alcohol for extra $) to drink. Bottom line, don't deprive your kids of Medieval Times or they will go as an adult and be bored.",Group,0,0,Dance,Neptune,NA,No,0,Drags On
Medieval Times,1,NA,0,New Jersey,No,12,04,"149 Polito Ave , Lyndhurst , NJ 07071",5,Chris L,https://www.tripadvisor.com//ShowUserReviews-g46586-d590521-r334512408-Medieval_Times-Lyndhurst_New_Jersey.html#REVIEWS,12/01,12/22/15,"Nice place very clean, good food and great show. I would recommend highly for an experience. And there's the Marriott it's literally two minutes walking distance which makes perfect for an overnight stay.",Group,0,0,Dance,Vineland,NA,Yes,0,Awesome time
Medieval Times,,NA,0,New Jersey,No,1,03,"149 Polito Ave , Lyndhurst , NJ 07071",4,sueh2632015,https://www.tripadvisor.com//ShowUserReviews-g46586-d590521-r333410007-Medieval_Times-Lyndhurst_New_Jersey.html#REVIEWS,05/01,12/16/15,"Have been there years earlier with kids but went with a few couples. Had a great time. They do their best to make the experience as authentic as possible, like not supplying utensils without asking for them and the vocabulary that the staff utilizes. Staff is friendly and accessible to take pictures and knowledgeable about the things they are representing.",Group,0,0,Dance,Rutherford,NA,Yes,0,Great Night Out
Medieval Times,,NA,0,NA,No,2,02,"149 Polito Ave , Lyndhurst , NJ 07071",5,Apple F,https://www.tripadvisor.com//ShowUserReviews-g46586-d590521-r331074891-Medieval_Times-Lyndhurst_New_Jersey.html#REVIEWS,12/01,12/06/15,"Wow. Just wow. This show is great. Really easy to get to.. Plenty of parking for show capacity. The theming of the building and from the moment you walk up to the entrance is impeccable. The food.. All in medieval style was really good and tasty and our server.. Who was working alot of tables was fantastic. Very polite, helpful and attentive. The show is really well put together with great choreography. Each section of the seating is given a horse and knight to cheer on in the games and jousting. Great fun and entertainment for all especially if your looking for a good day out with the kids.",Group,0,0,Dance,,NA,Yes,0,Great entertainment
Medieval Times,1,NA,0,NA,No,1,02,"149 Polito Ave , Lyndhurst , NJ 07071",5,Wendalynn,https://www.tripadvisor.com//ShowUserReviews-g46586-d590521-r311628557-Medieval_Times-Lyndhurst_New_Jersey.html#REVIEWS,09/01,09/18/15,The show was entertaining and the food was delicious. The staff very attentive in every way. And I am disabled and they were extremely accommodating. Had a great time and will go again.,Group,0,0,Dance,,NA,Yes,0,Wonderful Experience
Medieval Times,2,NA,0,"New Jersey, United States",No,8,03,"149 Polito Ave , Lyndhurst , NJ 07071",5,Tootiepie07104,https://www.tripadvisor.com//ShowUserReviews-g46586-d590521-r303029148-Medieval_Times-Lyndhurst_New_Jersey.html#REVIEWS,08/01,08/24/15,"I want to start by saying I am a 39 year old woman and I went with a 40 year old man for our 2nd anniversary...and we were screaming like little kids. We had so much fun!! The royal court comes out to greet you while you are standing online waiting to get into the 'castle' and once you get in you are SMACKED with gift shop goods. Sucks if you came ONLY to see the show (i.e. with little kids and you were not prepared to buy souvenirs) the layout is very clever parents must rarely make it through there unscathed. The man was knighted with great pomp and ceremony (to my delight and his chagrin he wanted me to go up there with him- NOT) and we got a commemorative photo of the event. We each got a goblet (holds about 8 oz) one red and black dragon one puple and white unicorn. I also got a circlet for my hair (easy adjustable lobster clasp for big heads like mine) and a woodland sprite crown of green ribbons. I've seen better at the NYC Ren Fair in Fort Tryon but live in the moment right? The trumpets blare and you are called to your seats. We had the sweetest young waiter Mike who always had a smile and was quick with the food. The FOOD OMG was delish - half a chicken well seasoned, super buttered corn on the cob and half a wedge of potato also well seasoned. The Pepsi however was watered down and whereas I was ok with using my hands to eat, I was NOT ok with sipping off a cup that I didn't wash. Aaaah Medieval Times. The tournament was so much fun to watch - even though our knight sucked. The storyline changed also; the last time I went, there was a traitor in the court. This time, the bad guy came from another kingdom altogether. It was still great fun to watch. Our knight (red) sucked lol but still fun to watch. The black and white knight was a show to see and he played it to the hilt for his section, which adored him. He won, ultimately and defended the kingdom against the rival menace. We got an anniversary shoutout during the tournament as well! Such a great time we had. I would totally go again and bring my little people next time (2 nephews and a niece)!!",Group,0,0,Dance,Newark,NA,No,0,Awesome Anniversary with Medieval Times!!!
Medieval Times,,NA,0,New York,No,7,04,"149 Polito Ave , Lyndhurst , NJ 07071",5,Terra2009,https://www.tripadvisor.com//ShowUserReviews-g46586-d590521-r277080828-Medieval_Times-Lyndhurst_New_Jersey.html#REVIEWS,05/01,06/01/15,"My husband and I went for our anniversary. We had a great time, the performance was unbelievable and the food was surprisingly good. One of the nicest things that was unexpected was the courtesy shown to all the guests by the staff.",Group,0,0,Dance,Ballston Lake,NA,Yes,0,Awesome!
Coney Island USA,,NA,0,Singapore,No,,02,"Surf Ave , Brooklyn , NY 11224",5,Najd S,https://www.tripadvisor.com//ShowUserReviews-g60827-d106173-r361921436-Coney_Island_USA-Brooklyn_New_York.html#REVIEWS,05/01,04/05/16,"There's something about Coney Island that's just unique. Getting out of the train here when coming from Manhattan feels like stepping in a completely different world. Be it during crowded summer days or the very quiet winter days, Coney Island always has a different flavour. Come here and enjoy a walk, eat a hot dog, or just sit and watch the ocean and the people.",Solo,0,0,Dance,Singapore,NA,No,0,Always good for a day out of the big city.
Coney Island USA,2,NA,0,NA,No,17,03,"Surf Ave , Brooklyn , NY 11224",5,Jack L,https://www.tripadvisor.com//ShowUserReviews-g60827-d106173-r357958385-Coney_Island_USA-Brooklyn_New_York.html#REVIEWS,03/01,03/23/16,"Well it's not a Disney's or Universal, neither it's being a like Great Adventure or Sesame Place, but this is a Family Amusement park, divided by few independently owned and operated Luna Park of Zamperla Enterprises and Deno's Wonder Wheel, along with Coney Island park carnivals rides. MAIN attractions for Luna Park it's a New Thunderbolt Roller coaster, Luna Park itself, and Great Wooden Coaster, back from 1927, what's is a landmark and National Historical place itself. Luna Park is divided by 2 main areas, family oriented one and Scream Zone which is Thunderbolt itself, also Remanufactured and Historically Restored CI Carousel. NEARBY IS NEW YORK AQUARIUM AND KEYSPAN STADIUM FOR 5,500 SEATS. OTHER PART OF CONEY ISLAND PARK IS A 1920 Deno's Wonder Wheel and few family attractions and rides enclosed within this separate area of Coney Island, surrounded completely by Luna Park attractions. ALL PARKS ARE SEASONIAL, OPENS ONLY FROM MAY, 15 TO NOVEMBER, 1. ALL RIDES ARE STATIONARY BUILT. SO DON'T FOOL YOURSELF VISIT THIS OFF SEASON, THIS IS A NORTHEAST! NOT A FLORIDA! ALSO, MAIN ATTRACTION HERE IS 3.2 MILES OF BEACHES WITH WOODEN BOARDWALK. Unfortunately they started to replace it with plasticards replicas of plastic/concrete plates, who may served longer without maintenance, unlike wooden planking boardwalk. BOARDWALK ALSO IS New York Landmark. AREA SURROUNDED THE CONEY ISLAND IS DIVIDED BY 2 PARTS: Highly Gentrified Brighton Beach with RE prices starting @500k for smallest condo or smallest single family home, populated mostly by Russians, Ukrainians, Jews, Chinese and some Hispanic. Other main neighborhood is FAMOUS CONEY ISLAND, and this area in process of high development for being better, western part of Island is Sea Gate, only gated community within NY City borders, and on Eastern part of Coney Island is Manhattan Beach, very expensive community, mostly populated by Russian and Italians Middle Upper Class, with homes exceeding often $1 million. AREA IS WELL SERVED BY 4 SEPARATE SUBWAY LINES, Q, F, N, D WITH MAIN TRANSPORTATION HUB STATION ""STILWELL AVENUE"", One of biggest in Brooklyn. Area is well patrolled by NYPD 60th precinct. Safe in night too, but don't flush your expensive jewelry and clothing, this is a part of 8,5 million city, and the city of mixed races and culture. Melting pot. Check website schedules for parks opening. EXPECT TOO MUCH CROWD IN SUMMER AND WEEKENDS. SUBWAYS IN NYC USED BY MILLIONS OF PEOPLE DAILY, 6 MILLIONS PASSENGERS TRIPS ON AVERAGE WEEKDAYS ON 22 LINES. SO IT'S VERY CROWDED ON RUSH HOURS. RIDE FROM TIMES SQUARE TAKES ABOUT 50 MINUTES, IF NOT DELAYS. IT'S HAPPENED, THIS IS MOST USED OF PUBLIC TRANSIT IN WHOLE UNITED STATES. NYC IS HOME OF BUSIEST AMTRAK STATION, 3 BUSIEST COMMUTER RAILROAD, BUSIEST SUBWAY IN WESTERN HEMISPHERE, BUSIEST PUBLIC BUS FLEET IN THE NATION! SAFE, BUT DON'T PLAY FOOL YOURSELF, AS I SAID THIS IS A BIGGEST CITY IN COUNTRY, MUCH BIGGER THAN YOU EVEN EXPECT, BUT SURPRISINGLY WITH VERY MODERATE TRAFFIC AND YOU COULD GET WITHIN 1-1.5 HOURS FOR MOST PART OF THE CITY USING ALL MEANS OF PUBLIC TRANSIT. AND CONEY ISLAND, BROOKLYN, NY IS NO EXCEPTION.",Solo,0,0,Dance,,NA,Yes,0,Coney Island Amusement park
